id,code,name,for_executive,for_employee,for_worker
occupation_749015,749015,"Preparador De Fieltro, A Maquina",True,True,True
occupation_749016,749016,Federo A Mano,True,True,True
occupation_749017,749017,Tejedor De Redes A Mano,True,True,True
occupation_749018,749018,Teje Pulseras,True,True,True
occupation_751001,751001,Adobador De Cueros,True,True,True
occupation_751002,751002,Clasificador De Cueros Y Pellejos,True,True,True
occupation_751003,751003,"Cortador De Cueros,Curtidores",True,True,True
occupation_751004,751004,Curtidor De Cueros,True,True,True
occupation_751005,751005,Descarnador De Cueros A Mano,True,True,True
occupation_751006,751006,Descarnador De Cueros A Maquina,True,True,True
occupation_751007,751007,Hendedor De Cueros O Cortador De Cueros,True,True,True
occupation_751008,751008,Lavador De Cueros,True,True,True
occupation_751009,751009,Lustrador De Cueros,True,True,True
occupation_751010,751010,Operador De Maquinas De Dividir Cueros,True,True,True
occupation_751011,751011,Operador De Rebanadora De Cueros,True,True,True
occupation_751012,751012,Pelador De Cueros A Mano,True,True,True
occupation_751013,751013,Pelador De Cueros Y Pellejos A Maquina,True,True,True
occupation_751014,751014,Pelambrero,True,True,True
occupation_751015,751015,"Pellejero, Curtidor",True,True,True
occupation_751016,751016,Teðidor De Cueros,True,True,True
occupation_751017,751017,Tintorero De Cueros,True,True,True
occupation_752001,752001,Adobador De Pieles,True,True,True
occupation_752002,752002,Clasificador De Pieles,True,True,True
occupation_752003,752003,Depilador De Pieles,True,True,True
occupation_752004,752004,Descarnador De Pieles,True,True,True
occupation_752005,752005,Escogedor De Pieles Sin Tratar,True,True,True
occupation_752006,752006,Estirador De Pieles,True,True,True
occupation_752007,752007,"Igualador De Pelo,Pieles",True,True,True
occupation_752008,752008,Rasurador De Pieles,True,True,True
occupation_752009,752009,Suavizador De Pieles,True,True,True
occupation_752010,752010,Teðidor De Pieles A Mano,True,True,True
occupation_752011,752011,Tintorero De Pieles A Mano,True,True,True
occupation_761001,761001,"Aventador De Granos,Molino",True,True,True
occupation_761002,761002,Despolvador De Granos,True,True,True
occupation_761003,761003,Molinero De Arroz,True,True,True
occupation_761004,761004,Molinero De Cereales,True,True,True
occupation_761005,761005,Molinero De Especias,True,True,True
occupation_761006,761006,Molinero De Granos,True,True,True
occupation_761007,761007,Operador De Pilon De Maiz,True,True,True
occupation_761008,761008,Pesador De Granos,True,True,True
occupation_761009,761009,Pulidor De Arroz,True,True,True
occupation_761010,761010,Revolvedor De Granos,True,True,True
occupation_761011,761011,Salvadero,True,True,True
occupation_761012,761012,Secador De Arroz,True,True,True
occupation_761013,761013,Semolero,True,True,True
occupation_762001,762001,"Carbonador, Refinacion De Azucar",True,True,True
occupation_762002,762002,"Cocedor, Refinacion De Azucar",True,True,True
occupation_762003,762003,"Comportero, Refinacion De Azucar",True,True,True
occupation_762004,762004,Macerador De Remolacha,True,True,True
occupation_762005,762005,"Operador De Cristalizadora, Refinacion De Azucar",True,True,True
occupation_762006,762006,"Operador De Difusor, Azucar De Remolacha",True,True,True
occupation_762007,762007,"Operad. Instalaciones Proceso Continuo, Refin. Azucar",True,True,True
occupation_762008,762008,Operador De Maquina Pulverizadora De Azucar,True,True,True
occupation_762009,762009,"Trapichero, Caða De Azucar",True,True,True
occupation_763001,763001,"Camalero, Matarife",True,True,True
occupation_763002,763002,Chacinero,True,True,True
occupation_763003,763003,Charcutero,True,True,True
occupation_763004,763004,Choricero,True,True,True
occupation_763005,763005,Cortador De Carne,True,True,True
occupation_763006,763006,Degollador De Reses,True,True,True
occupation_763007,763007,"Descuartizador De Reses, Matarife",True,True,True
occupation_763008,763008,Deshuesador,True,True,True
occupation_763009,763009,"Despostador, Carnes",True,True,True
occupation_763010,763010,"Despojero, Mataderos",True,True,True
occupation_763011,763011,Escargado De Matadero,True,True,True
occupation_763012,763012,"Fiambrero, Carnes",True,True,True
occupation_763013,763013,Mantequero (Manteca),True,True,True
occupation_763014,763014,Matancero,True,True,True
occupation_763015,763015,Matancero En General,True,True,True
occupation_763016,763016,Matarife,True,True,True
occupation_763017,763017,"Puntillero,Mataderos",True,True,True
occupation_763018,763018,"Tablajero, Carnes",True,True,True
occupation_763019,763019,Tripero,True,True,True
occupation_764001,764001,Acecinador,True,True,True
occupation_764002,764002,"Aceitador De Lleno Y Vacio, Conservas De Pescado",True,True,True
occupation_764003,764003,Aderezador De Aceitunas,True,True,True
occupation_764004,764004,Ahumador De Carnes Y Pescado,True,True,True
occupation_764005,764005,Capataz O Contramaestre De La Conservacion De Alimentos,True,True,True
occupation_764006,764006,"Cocedor-Conservero, En General",True,True,True
occupation_764007,764007,Cocedor De Salsas Y Condimentos,True,True,True
occupation_764008,764008,Cocedor-Esterilizador,True,True,True
occupation_764009,764009,Congelador De Alimentos,True,True,True
occupation_764010,764010,Curador De Carne O Pescado,True,True,True
occupation_764011,764011,Deshidratador De Alimentos,True,True,True
occupation_764012,764012,Enlatador De Pescado,True,True,True
occupation_764013,764013,Escabechero,True,True,True
occupation_764014,764014,"Limpiador De Frutas Y Hortalizas,Para Conservas",True,True,True
occupation_764015,764015,Obrero De La Prepac. Y Conserv.  De Frutas Secas,True,True,True
occupation_764016,764016,"Operador De Evaporadora, Extractos Alimenticios",True,True,True
occupation_764017,764017,"Pelador De Frutas Y Hortalizas,Para Conservas",True,True,True
occupation_764018,764018,Preparador De Mermeladas,True,True,True
occupation_764019,764019,Preparador De Jamones O Jamonero,True,True,True
occupation_764020,764020,"Preparador De Bocaditos Envasados(Papa Frita,Camote,Etc)",True,True,True
occupation_764021,764021,Preparador De Alimentos Concentrados,True,True,True
occupation_764022,764022,Preparador De Charqui,True,True,True
occupation_764023,764023,Rellenador De Aceitunas,True,True,True
occupation_764024,764024,"Salador De Alimentos,Carnes Y Pescado",True,True,True
occupation_764025,764025,Salazonero,True,True,True
occupation_764026,764026,Salchichero,True,True,True
occupation_764027,764027,Secador De Pescado Al Sol,True,True,True
occupation_764028,764028,"Tonelero-Salador, Pesca",True,True,True
occupation_765001,765001,Cultivador De Fermentos Lacteos,True,True,True
occupation_765002,765002,Desecador-Pulverizador De Leche En Polvo,True,True,True
occupation_765003,765003,Esterilizador De Productos Lacteos,True,True,True
occupation_765004,765004,"Heladero,Fabricacion",True,True,True
occupation_765005,765005,Higienizador De Leche,True,True,True
occupation_765006,765006,Horchatero,True,True,True
occupation_765007,765007,"Leche Condensada, Preparador",True,True,True
occupation_765008,765008,Mantequillero O Mazador,True,True,True
occupation_765009,765009,Moldeador De Mantequilla,True,True,True
occupation_765010,765010,Operador De Batidora De Helados,True,True,True
occupation_765011,765011,Operador De Maquina De Homogenizacion De La Leche,True,True,True
occupation_765012,765012,Pasteurizador De Leche Y Productos Lacteos,True,True,True
occupation_765013,765013,Preparador De Manjarblanco Y Natillas,True,True,True
occupation_765014,765014,Preparador De Leche Condensada,True,True,True
occupation_765015,765015,Preparador De Yougurt Y Cremas,True,True,True
occupation_765016,765016,Quesero,True,True,True
occupation_765017,765017,Refrigerador De Leche O Productos Lacteos,True,True,True
occupation_765018,765018,Requesonero,True,True,True
occupation_765019,765019,Salador De Queso,True,True,True
occupation_766001,766001,Amasador De Pan,True,True,True
occupation_766002,766002,Arropiero,True,True,True
occupation_766003,766003,Catador De Cafe O De Te,True,True,True
occupation_766004,766004,Clasificador De Cafe O De Te,True,True,True
occupation_766005,766005,"Chancaquero, Elaborador De Chancaca",True,True,True
occupation_766006,766006,"Chocolatero, Preparador",True,True,True
occupation_766007,766007,"Churrero, Preparador",True,True,True
occupation_766008,766008,"Colocador De Tablas, Panaderia",True,True,True
occupation_766009,766009,"Confitero, Preparador",True,True,True
occupation_766010,766010,"Dulcero, Preparador",True,True,True
occupation_766011,766011,Escarchador De Frutas,True,True,True
occupation_766012,766012,Fidero,True,True,True
occupation_766013,766013,"Galletas, Fabricacion, Operador Maquinas Sobadora De Masa",True,True,True
occupation_766014,766014,"Galletas, Operador De Troquel",True,True,True
occupation_766015,766015,"Goma Mascar, Chicle, Operador Maquinas De Fabricar",True,True,True
occupation_766016,766016,Hojaldrista,True,True,True
occupation_766017,766017,Hornero De Pan,True,True,True
occupation_766018,766018,Laminador De Chocolates,True,True,True
occupation_766019,766019,Laminador De Galletas,True,True,True
occupation_766020,766020,"Mazapan, Confeccionador",True,True,True
occupation_766021,766021,"Mezclador De Ingredientes, Fabricacion Chocolate",True,True,True
occupation_766022,766022,"Melcochero, Preparador",True,True,True
occupation_766023,766023,Mezclador De Cafe,True,True,True
occupation_766024,766024,Mezclador De Te,True,True,True
occupation_766025,766025,Molinero De Cafe,True,True,True
occupation_766026,766026,Molinero De Cacao,True,True,True
occupation_766027,766027,"Molinero De Cacao,Fabricacion De Chocolates",True,True,True
occupation_766028,766028,"Oficial De Masa O De Pala,Panaderia",True,True,True
occupation_766029,766029,Operador De Maquina De Fabricar Pastas Alimenticias,True,True,True
occupation_766030,766030,"Operador De Maquina De Goma De Mascar,Chicle",True,True,True
occupation_766031,766031,"Operador Maq.Calibradora-Cortadora Masa, Fabric. De Galleta",True,True,True
occupation_766032,766032,"Operador Maq.Sobadora Masa, Fabricacion Galletas",True,True,True
occupation_766033,766033,Operador De Troquel De Galletas,True,True,True
occupation_766034,766034,"Panadero-Pastelero,En General",True,True,True
occupation_766035,766035,"Pastelero, Preparador",True,True,True
occupation_766036,766036,"Prensador De Cacao, Fabricacion De Chocolate",True,True,True
occupation_766037,766037,Preparador Pastas Pasteleria En Moldes A Maquina,True,True,True
occupation_766038,766038,Preparador De Pastas Alimenticias,True,True,True
occupation_766039,766039,"Repostero,Elaboracion De Pasteles Y Otros",True,True,True
occupation_766040,766040,Torrefactor De Cafe,True,True,True
occupation_766041,766041,Torrefactor De Achicoria Y Otros Sucedaneos,True,True,True
occupation_766042,766042,Tostador De Cafe,True,True,True
occupation_766043,766043,Tostador De Cacao,True,True,True
occupation_766044,766044,"Turronero, Preparador",True,True,True
occupation_767001,767001,Acetificador,True,True,True
occupation_767002,767002,Capataz O Contramaestre De Elaboracion De Bebidas,True,True,True
occupation_767003,767003,Catador De Vinos Y Licores,True,True,True
occupation_767004,767004,"Cervecero, Germinacion",True,True,True
occupation_767005,767005,Clasificador De Vinos,True,True,True
occupation_767006,767006,Enfrascador De Vinos,True,True,True
occupation_767007,767007,Cocedor De Malta,True,True,True
occupation_767008,767008,"Cocedor De Mosto, Cerveza",True,True,True
occupation_767009,767009,Desecador De Malta,True,True,True
occupation_767010,767010,Fermentador,True,True,True
occupation_767011,767011,Fermentador De Vinos,True,True,True
occupation_767012,767012,Filtrador De Cerveza,True,True,True
occupation_767013,767013,Gaseador De Sidra,True,True,True
occupation_767014,767014,"Lagarero, Vinos",True,True,True
occupation_767015,767015,"Lavador De Pasta,Sidra",True,True,True
occupation_767016,767016,"Maltero, Germinacion",True,True,True
occupation_767017,767017,Mezclador De Vinos,True,True,True
occupation_767023,767023,Operador De Prensas De Frutas,True,True,True
occupation_767024,767024,Pisador De Uva,True,True,True
occupation_767025,767025,Prensador De Uva,True,True,True
occupation_767026,767026,Preparador De Bebidas Carbonicas Y Jarabes,True,True,True
occupation_767027,767027,Secador De Malta,True,True,True
occupation_767028,767028,Sidrero,True,True,True
occupation_767029,767029,Trasegador De Vinos,True,True,True
occupation_767030,767030,Vinagrero,True,True,True
occupation_768001,768001,Almazarero,True,True,True
occupation_768002,768002,Descascarador O Tostador De Mani,True,True,True
occupation_768003,768003,Descascarador De Frutas Secas,True,True,True
occupation_768004,768004,Descascarador De Nueces,True,True,True
occupation_768005,768005,Despinador De Pejerreyes Y Otros Pescados,True,True,True
occupation_768006,768006,Extractor De Aceite De Orujo,True,True,True
occupation_768007,768007,Hidrogenador De Aceites Y Grasas,True,True,True
occupation_768008,768008,Limpiador De Camarones,True,True,True
occupation_768009,768009,Limpiador De Pejerreyes Y Otros Pescados,True,True,True
occupation_768010,768010,"Operador De Desdobladora, Aceite Y Derivados",True,True,True
occupation_768011,768011,"Operador De Hidrogenadora, Aceite Y Derivados",True,True,True
occupation_768012,768012,"Operador De Maq. Coaguladora, Grasa Vegetales",True,True,True
occupation_768013,768013,Pelador De Camarones,True,True,True
occupation_768014,768014,Pelador De Mani,True,True,True
occupation_768015,768015,"Pescadero, Limpiador De Pescado",True,True,True
occupation_768016,768016,Preparador De Margarina,True,True,True
occupation_768017,768017,Refinador De Aceites Y Grasas,True,True,True
occupation_768018,768018,Tostador De Cacahuates O Almendras,True,True,True
occupation_768019,768019,Preparador De Tamales,True,True,True
occupation_769001,769001,"Abridor De Capa Y Capillos,Elaboracion Cigarro",True,True,True
occupation_769002,769002,Acondicionador De Tabaco,True,True,True
occupation_769003,769003,Cigarrero A Mano,True,True,True
occupation_769004,769004,Cigarrero A Maquina,True,True,True
occupation_769005,769005,Clasificador De Cigarros,True,True,True
occupation_769006,769006,Clasificador De Tabaco,True,True,True
occupation_769007,769007,Despalillador De Tabaco A Mano,True,True,True
occupation_769008,769008,Despalillador De Tabaco A Maquina,True,True,True
occupation_769009,769009,Desvenador De Tabaco A Mano,True,True,True
occupation_769010,769010,Desvenador De Tabaco A Maquina,True,True,True
occupation_769011,769011,Enfriador De Tabaco,True,True,True
occupation_769012,769012,Escogedor De Tabaco,True,True,True
occupation_769013,769013,Humectador De Tabaco,True,True,True
occupation_769014,769014,"Laminador De Vena,Tabaco",True,True,True
occupation_769015,769015,Ligador De Tabaco,True,True,True
occupation_769016,769016,Mezclador De Tabaco,True,True,True
occupation_769017,769017,Mojador De Tabaco,True,True,True
occupation_769018,769018,Operador De Maquina De Picar Tabaco,True,True,True
occupation_769019,769019,Operador De Maquina Secadora De Tabaco,True,True,True
occupation_769020,769020,Operador De Maquina De Hacer Cigarrillos,True,True,True
occupation_769021,769021,Operador De Maquina De Hacer Filtros Cigarrillos,True,True,True
occupation_769022,769022,Operador Maq. Estampar Marcas De Los Cigarrillos,True,True,True
occupation_769023,769023,Operador De Maquina De Embolsar Cigarrillos,True,True,True
occupation_769024,769024,Oreador De Tabaco,True,True,True
occupation_769025,769025,Picador De Tabaco,True,True,True
occupation_769026,769026,Prensador De Cigarrillos,True,True,True
occupation_769027,769027,Prensador De Tabaco De Mascar,True,True,True
occupation_769028,769028,Preparador De Rape,True,True,True
occupation_769029,769029,Preparador De Picadura De Tabaco Para Pipa,True,True,True
occupation_769030,769030,Purero A Mano,True,True,True
occupation_769031,769031,Refrescador De Tabaco,True,True,True
occupation_769032,769032,"Rezagador, Fermentado Del Tabaco",True,True,True
occupation_769033,769033,"Rezagador De Capote, Elaboracion De Cigarrillos",True,True,True
occupation_769034,769034,"Rezagador De Capa, Elaboracion De Cigarros",True,True,True
occupation_769035,769035,Tendedor De Tabaco,True,True,True
occupation_769036,769036,Terrefactor De Tabaco,True,True,True
occupation_769037,769037,"Torcedor De Tabaco A Mano,Elaboracion Cigarros",True,True,True
occupation_769038,769038,Torcedor De Tabaco A Maq. Elaboracion De Cigarros,True,True,True
occupation_771001,771001,Camisera,True,True,True
occupation_771002,771002,Corsetera,True,True,True
occupation_771003,771003,Costurera-Modista,True,True,True
occupation_771004,771004,"Chalequero,Confeccion En Serie",True,True,True
occupation_771005,771005,"Maestro De Aguja Y Mesa,Sastre",True,True,True
occupation_771006,771006,Modista De Teatro,True,True,True
occupation_771007,771007,"Modiston, Modisto",True,True,True
occupation_771008,771008,"Pantalonero, Confeccion En Serie",True,True,True
occupation_771009,771009,"Sastre, Confeccion En Serie",True,True,True
occupation_771010,771010,"Sastre, A Medida",True,True,True
occupation_771011,771011,"Sastre, Cortador",True,True,True
occupation_772001,772001,Acabador De Trabajos De Peleteria,True,True,True
occupation_772002,772002,Bordadores A Mano O A Maquina En General,True,True,True
occupation_772003,772003,Clavador De Pieles,True,True,True
occupation_772004,772004,Combinador De Pieles Valiosas,True,True,True
occupation_772005,772005,"Cosedor A Mano Y A Maquina, En General",True,True,True
occupation_772006,772006,"Cosedor A Mano Prendas Vestir,Excepto Calzado Cuero",True,True,True
occupation_772007,772007,Cosedor A Mano De Prendas De Peleteria,True,True,True
occupation_772008,772008,Cosedor A Maquina-Remalladores,True,True,True
occupation_772009,772009,Escogedor Y Combinador De Pieles Valiosas,True,True,True
occupation_772010,772010,Manguitero O Peletero,True,True,True
occupation_772011,772011,Peletero,True,True,True
occupation_773001,773001,Acabador Y Adornador De Sombreros,True,True,True
occupation_773002,773002,Operador De Maquinas De Sombreros De Fieltro,True,True,True
occupation_773003,773003,"Sombrerero,Inclusive De Sombreros De Paja",True,True,True
occupation_774001,774001,Cortador De Guantes,True,True,True
occupation_774002,774002,"Cortador Prendas Vestir,Inclusive Cuero Y Piel",True,True,True
occupation_774003,774003,"Cortador Ropa Blanca, Tapiceria, Telas Paraguas",True,True,True
occupation_774004,774004,"Cortador De Toldos Y Sombrillas, Tiendas Campaða",True,True,True
occupation_774005,774005,"Cortador De Vestidos, Inclusive De Cuero Y Piel",True,True,True
occupation_774006,774006,Cortador De Velas De Embarcaciones,True,True,True
occupation_774007,774007,"Cortador, Sastreria",True,True,True
occupation_774008,774008,"Patronista Prendas Vestir, Lenceria, Sombreros, Gorros",True,True,True
occupation_774009,774009,Patronista De Ropa Blanca,True,True,True
occupation_774010,774010,"Patronista Tiendas Campaða,Toldos,Sombrillas",True,True,True
occupation_774011,774011,Patronista De Velas De Embarcaciones,True,True,True
occupation_774012,774012,Patronista De Tela De Paraguas,True,True,True
occupation_774013,774013,"Trazador De Prendas De Vestir, Lenceria",True,True,True
occupation_775001,775001,Colchonero,True,True,True
occupation_775002,775002,Confeccionador De Colchas,True,True,True
occupation_775003,775003,Confeccionador De Cortinas,True,True,True
occupation_775004,775004,Confeccionador De Ropa De Tapiceria,True,True,True
occupation_775005,775005,Confeccionador De Edredones,True,True,True
occupation_775006,775006,Tapicero De Muebles,True,True,True
occupation_775007,775007,Tapicero De Vehiculos,True,True,True
occupation_776001,776001,Abornador De Cueros,True,True,True
occupation_776002,776002,"Artesano Del Cuero, En General",True,True,True
occupation_776003,776003,"Cosedor De Cuero (Maletas, Carteras, Bolsas)",True,True,True
occupation_776004,776004,"Cortador De Cueros, Confecciones De Articulos",True,True,True
occupation_776005,776005,Guarnicionero,True,True,True
occupation_776006,776006,"Maletero, Cuero O Marroquin",True,True,True
occupation_776008,776008,"Marroquinero, Fabricacion De Articulos De Cuero",True,True,True
occupation_776009,776009,Montador De Articulos De Cuero,True,True,True
occupation_776010,776010,Repujador De Cueros,True,True,True
occupation_776011,776011,Talabartero,True,True,True
occupation_776012,776012,Troquilador De Cueros,True,True,True
occupation_777001,777001,Acabador De Calzado,True,True,True
occupation_777002,777002,Aparador De Calzado,True,True,True
occupation_777003,777003,Armador De Calzado,True,True,True
occupation_777004,777004,"Cortador Empeines Calzado, A Maquina O A Mano",True,True,True
occupation_777005,777005,"Cortador De Palas De Calzado, A Maquina O A Mano",True,True,True
occupation_777006,777006,Cortador De Suelas,True,True,True
occupation_777007,777007,"Cosedor De Calzado, A Maquina",True,True,True
occupation_777008,777008,Despuntador De Suelas,True,True,True
occupation_777009,777009,Guarnecedor De Calzado,True,True,True
occupation_777010,777010,"Hormero, Armador De Calzado",True,True,True
occupation_777011,777011,"Lijador De Cantos, Calzado",True,True,True
occupation_777012,777012,Montador De Palas De Calzado,True,True,True
occupation_777013,777013,Montador De Suelas,True,True,True
occupation_777014,777014,Patronista Del Calzado,True,True,True
occupation_777015,777015,Preparador De Palas De Calzado,True,True,True
occupation_777016,777016,Preparador De Suelas,True,True,True
occupation_777017,777017,Zapatero Ortopedista,True,True,True
occupation_778001,778001,"Ajustador-Operador De Cepilladora, Labra Madera",True,True,True
occupation_778002,778002,"Ajustador-Operador Molduradora, Labra De Madera",True,True,True
occupation_778003,778003,"Ajustador-Operador Ranuradora, Labra De Madera",True,True,True
occupation_778004,778004,"Ajustador-Operador Torno, Labra De Madera",True,True,True
occupation_778005,778005,Ajustador-Operador De Maq. Labrar Madera En Gral,True,True,True
occupation_778006,778006,Ajustador-Operador De Sierra Mecanica De Precision,True,True,True
occupation_778007,778007,"Ajustador-Operador Torno Automatico, Labra Madera",True,True,True
occupation_778008,778008,"Ajust-Operad Fresadora-Grabadora, Labra De Madera",True,True,True
occupation_778009,778009,Ajustador De Maq. De Labrar Madera En General,True,True,True
occupation_778010,778010,Acabador De Muebles De Madera,True,True,True
occupation_778011,778011,"Carrocero, Carrocerias De Madera",True,True,True
occupation_778012,778012,Cepillador De Madera,True,True,True
occupation_778013,778013,Chapeador De Muebles De Madera,True,True,True
occupation_778014,778014,Charolador,True,True,True
occupation_778015,778015,Confeccionador Muebles Madera Para El Hogar U Oficina,True,True,True
occupation_778016,778016,Confeccionador De Articulos Madera Para Deporte,True,True,True
occupation_778017,778017,Constructor De Carretas O Carretillas(Madera),True,True,True
occupation_778018,778018,Constructor De Ataudes,True,True,True
occupation_778019,778019,Constructor De Kioscos De Madera,True,True,True
occupation_778020,778020,Curvador De Madera,True,True,True
occupation_778021,778021,"Ebanista, Marqueteria",True,True,True
occupation_778022,778022,Ebanista De Mesa De Billar,True,True,True
occupation_778023,778023,Ebanista De Pianos,True,True,True
occupation_778024,778024,Ebanistas De Estuches Para Instrumentos,True,True,True
occupation_778025,778025,"Ebanista O Carpintero En Madera, Excepto Construccion",True,True,True
occupation_778026,778026,Laqueador De Muebles De Madera,True,True,True
occupation_778027,778027,Maquetista En Madera,True,True,True
occupation_778028,778028,Modelista En Madera,True,True,True
occupation_778029,778029,Mueblista De Madera En General,True,True,True
occupation_778030,778030,"Operador De Maq. De Labrar Madera,En General",True,True,True
occupation_778031,778031,"Operador De Maquinas De Labrar, En General",True,True,True
occupation_778032,778032,"Pipero, Pipas De Fumar",True,True,True
occupation_778033,778033,Restaurador De Articulos De Madera,True,True,True
occupation_778034,778034,Tallador De Madera,True,True,True
occupation_778035,778035,"Tallista, Madera",True,True,True
occupation_778036,778036,Tonelero,True,True,True
occupation_778037,778037,"Tornero,Labra De Madera",True,True,True
occupation_778038,778038,Trazador De Ebanisteria,True,True,True
occupation_778039,778039,"Trazador, Labrado De Madera",True,True,True
occupation_778040,778040,"Tupista, Labra De Madera",True,True,True
occupation_779001,779001,"Confeccionador De Velas,Carpas Y Toldos",True,True,True
occupation_779002,779002,Confeccionador De Alfombras De Nudos A Mano,True,True,True
occupation_779003,779003,Confeccionador De Bolsas De Hilo,True,True,True
occupation_779004,779004,Confeccionador De Calzado De Caðamo,True,True,True
occupation_779005,779005,Confeccionador De Calzado De Lona,True,True,True
occupation_779006,779006,Confeccionador De Flores Artificiales(De Tela),True,True,True
occupation_779007,779007,Confeccionador De Plumeros De Tela,True,True,True
occupation_779008,779008,Guarnecedor Con Plumas De Adorno,True,True,True
occupation_779009,779009,Paraguero,True,True,True
occupation_781001,781001,"Ajustador-Modelista,Fundicion",True,True,True
occupation_781002,781002,Ajustador De Mandriles Y Calibradores,True,True,True
occupation_781003,781003,Ajustador-Modelistas Y Trazadores Matrices En Metal,True,True,True
occupation_781004,781004,"Ajustador-Operador Maq. Herramientas, En General",True,True,True
occupation_781005,781005,Ajustador-Operador De Torno,True,True,True
occupation_781006,781006,"Ajustador-Operador De Fresadora,Incluye De Metal",True,True,True
occupation_781007,781007,"Ajustador-Operador Cepilladora, Incluye Metales",True,True,True
occupation_781008,781008,Ajustador-Operador Mandriladora De Metales,True,True,True
occupation_781009,781009,Ajustador-Operador De Taladradora,True,True,True
occupation_781010,781010,"Ajustador-Operador Rectificadora, Incluye Cilindros Y Metal",True,True,True
occupation_781011,781011,Ajustador-Operador De Esmeriladora De Metales,True,True,True
occupation_781012,781012,Ajustador-Operador De Maquina De Lapidar,True,True,True
occupation_781013,781013,Ajustador-Operador De Escopleadora De Metales,True,True,True
occupation_781014,781014,Ajustador-Operador De Torno De Roscar,True,True,True
occupation_781015,781015,Ajustador-Operador De Maq. De Tallar Engranajes,True,True,True
occupation_781016,781016,Ajustador-Operador De Maquina Mortajadora,True,True,True
occupation_781017,781017,Ajustador-Operador De Maquinas De Mecanismo Numerico De Con,True,True,True
occupation_781018,781018,Ayudante De Herrero,True,True,True
occupation_781019,781019,Afilador En General,True,True,True
occupation_781020,781020,Amolador De Sierras,True,True,True
occupation_781021,781021,Armero,True,True,True
occupation_781022,781022,Carpinteria Metalica,True,True,True
occupation_781023,781023,Cepillador De Metales,True,True,True
occupation_781024,781024,Cerrajero,True,True,True
occupation_781025,781025,Combero,True,True,True
occupation_781026,781026,Confeccionador A Mano De Piezas De Metal,True,True,True
occupation_781027,781027,Escopetero,True,True,True
occupation_781028,781028,Fresador,True,True,True
occupation_781029,781029,Forjador,True,True,True
occupation_781030,781030,Herramentista,True,True,True
occupation_781031,781031,"Herrador,Herrero",True,True,True
occupation_781032,781032,"Herrero,En General",True,True,True
occupation_781033,781033,Llaverero,True,True,True
occupation_781034,781034,Mandrilador,True,True,True
occupation_781035,781035,Mandrilero,True,True,True
occupation_781036,781036,Martillador-Herreria,True,True,True
occupation_781037,781037,Mecanico-Ajustador,True,True,True
occupation_781038,781038,Mecanico Especialista En Herramientas Y Matrices,True,True,True
occupation_781039,781039,"Modelista-Ajustador, Fundicion",True,True,True
occupation_781040,781040,Operador Maquinas Herramienta Automatica Mando Numerico,True,True,True
occupation_781041,781041,Operador De Esmeriladora,True,True,True
occupation_781042,781042,Operador De Escopleadora,True,True,True
occupation_781043,781043,Operador De Maquinas Herramientas En General,True,True,True
occupation_781044,781044,Operador De Maquina De Funcion Multiple,True,True,True
occupation_781045,781045,Operador De Maquina De Transferencia Automatica,True,True,True
occupation_781046,781046,Operador De Maquina De Tallar Engranajes,True,True,True
occupation_781047,781047,Operador De Maquina Lapiadora De Metales,True,True,True
occupation_781048,781048,Operador De Sierra Mecanica De Metales,True,True,True
occupation_781049,781049,Operador De Taladradora De Metal,True,True,True
occupation_781050,781050,Operador De Maquinas Para Fabricar Tornillos,True,True,True
occupation_781051,781051,Obreros De La Manufactura A Mano De Pzas Metal,True,True,True
occupation_781052,781052,"Obreros Fcion Muelles, Clavos, Tornillos, Cables",True,True,True
occupation_781053,781053,Operador De Cizalla Mecanica,True,True,True
occupation_781054,781054,Operador De Maquina De Curvar Metales,True,True,True
occupation_781055,781055,"Operador De Prensa Mecanica,De Metales",True,True,True
occupation_781056,781056,Operador De Tijera Mecanica,True,True,True
occupation_781057,781057,Operador De Torno De Embutir,True,True,True
occupation_781058,781058,"Pulidor De Metales, A Maquina",True,True,True
occupation_781059,781059,"Pulidor De Metales, A Mano",True,True,True
occupation_781060,781060,Rectificador De Metales,True,True,True
occupation_781061,781061,"Rectificador De Cilindros,Trabajo De Metales",True,True,True
occupation_781062,781062,"Reguladores De Maquina Herramientas, En General",True,True,True
occupation_781063,781063,Regul-Operad Revolveres Para El Trabajo De Metales,True,True,True
occupation_781064,781064,Regulador-Operador De Torno Automatico De Metal,True,True,True
occupation_781065,781065,Taladrista,True,True,True
occupation_781066,781066,Trazador En Metales,True,True,True
occupation_781067,781067,"Tornero,Labra De Metales",True,True,True
occupation_781068,781068,Tornero De Embutir,True,True,True
occupation_781069,781069,Carpintero Mecanico,True,True,True
occupation_782002,782002,"Mecanico Automoviles, Camiones, Motocicletas, Autobus, Trac",True,True,True
occupation_782003,782003,Mecanico De Direccion Y Frenos De Automoviles,True,True,True
occupation_782004,782004,"Mecanico De Motores De Avion,En General",True,True,True
occupation_782005,782005,"Mecanico De Motores De Barcos,En General",True,True,True
occupation_782006,782006,Mecanico Naval,True,True,True
occupation_782007,782007,Mecanico De Sala De Maquinas De Barcos,True,True,True
occupation_782008,782008,"Mecanico De Maquinas En General: Agricultura, Oficina, Text",True,True,True
occupation_782009,782009,"Mecanico Motores Diesel,Excepto Motor Automoviles Y Camione",True,True,True
occupation_782010,782010,"Mecanico De Turbinas,Excepto Turbinas De Avion",True,True,True
