id,code,name
edu_inst_250920298,250920298,Isabel La Católica
edu_inst_250920322,250920322,Juan Enrique Pestalozzi
edu_inst_250920363,250920363,Kenneth Cooper
edu_inst_250920454,250920454,San José-Huancayo
edu_inst_250928655,250928655,Pukllasunchis (Ricardo Palma)
edu_inst_250928846,250928846,América-Abancay
edu_inst_250931519,250931519,Divino Maestro
edu_inst_250931550,250931550,Amauta-Espinar
edu_inst_250933168,250933168,Bernabé Cobo
edu_inst_250933242,250933242,Santa Ana
edu_inst_250933622,250933622,Arco Iris
edu_inst_250934158,250934158,Uriel García
edu_inst_251026806,251026806,Ricardo Palma Soriano
edu_inst_251026830,251026830,Fernando Stahll
edu_inst_251027093,251027093,Simón Bolívar
edu_inst_251027473,251027473,Nuestra Señora De Lourdes
edu_inst_251029305,251029305,Isaac Newton
edu_inst_251029313,251029313,Libertador José De San Martín
edu_inst_251029669,251029669,Dante Nava
edu_inst_251029800,251029800,Edutek-San Roman
edu_inst_251029909,251029909,Andrés Bello
edu_inst_251058551,251058551,Santa Rosa
edu_inst_251066216,251066216,Amauta-Lima
edu_inst_251066414,251066414,San Juan Bosco
edu_inst_251067057,251067057,América-Lima
edu_inst_251067131,251067131,Nicolás Copérnico
edu_inst_251067172,251067172,San Marcos
edu_inst_251101716,251101716,Don Bosco
edu_inst_251112044,251112044,Esteban Pavletich
edu_inst_251113224,251113224,Horacio Urteaga
edu_inst_251113729,251113729,Salesiano
edu_inst_251114081,251114081,San Marcelo
edu_inst_251114131,251114131,Eric Berne
edu_inst_251114321,251114321,Santo Domingo
edu_inst_251114362,251114362,Jesús El Maestro
edu_inst_251114404,251114404,José Carlos Mariátegui
edu_inst_251114446,251114446,Paulo Freire
edu_inst_251114701,251114701,Pakamuros
edu_inst_251114735,251114735,Nuestra Señora De La Evangelización
edu_inst_251115088,251115088,Diego Thompson
edu_inst_251115120,251115120,José Jiménez Borja
edu_inst_251115138,251115138,Schiller Goethe
edu_inst_251115328,251115328,Antonio Raimondi
edu_inst_251115443,251115443,María Auxiliadora
edu_inst_251123249,251123249,Marianne Frostig
edu_inst_251123397,251123397,Auguste Renoir
edu_inst_251124247,251124247,San Silvestre
edu_inst_251124270,251124270,Jesús De Nazareth
edu_inst_251125111,251125111,San José-Cañete
edu_inst_251125764,251125764,Edutek-Tacna
edu_inst_251132703,251132703,Tacabamba
edu_inst_251135292,251135292,Cajamarca
edu_inst_251135300,251135300,San Francisco De Asís
edu_inst_251140144,251140144,Cuna De La Libertad Americana
edu_inst_251141167,251141167,Abraham Valdelomar
edu_inst_251141209,251141209,Ballestas
edu_inst_251143536,251143536,Chilimasa
edu_inst_251154210,251154210,Cenit Galeaza
edu_inst_251158484,251158484,Peruano Canadiense
edu_inst_251172279,251172279,Marcelino Champagnat
edu_inst_251174424,251174424,Libertad
edu_inst_251174507,251174507,Oxford
edu_inst_251174580,251174580,Virgen De La Puerta
edu_inst_251192954,251192954,Paulo Vi
edu_inst_251192996,251192996,Peruano De La Ciencia Y La Cultura Ipec
edu_inst_251196336,251196336,Del Valle Zaña
edu_inst_251198019,251198019,El Nazareno
edu_inst_251200591,251200591,Salesiano Domingo Savio
edu_inst_251232891,251232891,Claridad
edu_inst_251243211,251243211,Alexander Fleming
edu_inst_251245380,251245380,Virgen Del Carmen
edu_inst_251254739,251254739,Ada A. Byron
edu_inst_251255389,251255389,José Crisam
edu_inst_251255587,251255587,Marywood
edu_inst_251255629,251255629,Divino Niño Jesús
edu_inst_251256775,251256775,Von Braun
edu_inst_251257013,251257013,Divino Niño
edu_inst_251272145,251272145,Jesús Maestro
edu_inst_251321769,251321769,Headway College
edu_inst_251325794,251325794,Nuestra Señora De Fátima Divina Providencia
edu_inst_251345081,251345081,Juan Pablo Vizcardo Y Guzmán
edu_inst_251386531,251386531,Didascalio Jesús Maestro
edu_inst_251394196,251394196,Konrad Adenahuer
edu_inst_251421106,251421106,Señor De Los Milagros
edu_inst_251450915,251450915,La Libertad-Chepen
edu_inst_251451608,251451608,Julcán
edu_inst_251461144,251461144,Ciencia Y Libertad
edu_inst_251468057,251468057,Louis Baudin
edu_inst_251468594,251468594,Euroamericano
edu_inst_251468602,251468602,Museo De Arte De Lima
edu_inst_251468610,251468610,Calidad En Redes De Aprendizaje- Crea
edu_inst_251595495,251595495,José Luis Bustamante Y Rivero
edu_inst_260000008,260000008,Pontificia Universidad Católica Del Perú
edu_inst_260000014,260000014,Universidad Peruana Cayetano Heredia
edu_inst_260000015,260000015,Universidad Católica De Santa María
edu_inst_260000017,260000017,Universidad Del Pacífico
edu_inst_260000018,260000018,Universidad De Lima
edu_inst_260000019,260000019,Universidad De San Martín De Porres
edu_inst_260000020,260000020,Universidad Femenina Del Sagrado Corazón
edu_inst_260000024,260000024,Universidad Inca Garcilaso De La Vega
edu_inst_260000029,260000029,Universidad De Piura
edu_inst_260000030,260000030,Universidad Ricardo Palma
edu_inst_260000036,260000036,Universidad Andina Nestor Cáceres Velásquez
edu_inst_260000037,260000037,Universidad Peruana Los Andes
edu_inst_260000038,260000038,Universidad Peruana Unión
edu_inst_260000039,260000039,Universidad Andina Del Cusco
edu_inst_260000040,260000040,Universidad Tecnológica De Los Andes
edu_inst_260000043,260000043,Universidad Privada De Tacna
edu_inst_260000044,260000044,Universidad Particular De Chiclayo
edu_inst_260000045,260000045,Universidad Privada San Pedro
edu_inst_260000046,260000046,Universidad Privada Antenor Orrego
edu_inst_260000047,260000047,Universidad De Huánuco
edu_inst_260000048,260000048,Universidad José Carlos Mariátegui
edu_inst_260000049,260000049,Universidad Privada Marcelino Champagnat
edu_inst_260000050,260000050,Universidad Científica Del Perú
edu_inst_260000052,260000052,Universidad Privada César Vallejo
edu_inst_260000053,260000053,Universidad Católica Los Ángeles De Chimbote
edu_inst_260000054,260000054,Universidad Peruana De Ciencias Aplicadas
edu_inst_260000055,260000055,Universidad Privada Del Norte
edu_inst_260000057,260000057,Universidad Privada San Ignacio De Loyola
edu_inst_260000059,260000059,Universidad Alas Peruanas
edu_inst_260000061,260000061,Universidad Privada Norbert Wiener
edu_inst_260000062,260000062,Universidad Católica San Pablo
edu_inst_260000063,260000063,Universidad Privada De Ica
edu_inst_260000064,260000064,Asociación Universidad Privada San Juan Bautista
edu_inst_260000065,260000065,Universidad Tecnológica Del Perú
edu_inst_260000067,260000067,Universidad Continental
edu_inst_260000068,260000068,Universidad Científica Del Sur
edu_inst_260000069,260000069,Universidad Católica Santo Toribio De Mogrovejo
edu_inst_260000070,260000070,Universidad Privada Antonio Guillermo Urrelo
edu_inst_260000071,260000071,Universidad Católica Sedes Sapientiae
edu_inst_260000072,260000072,Universidad Privada Señor De Sipán
edu_inst_260000074,260000074,Universidad Católica De Trujillo Benedicto Xvi
edu_inst_260000078,260000078,Universidad Peruana De Las Américas
edu_inst_260000079,260000079,Universidad Esan
edu_inst_260000080,260000080,Universidad Antonio Ruíz De Montoya
edu_inst_260000081,260000081,Universidad Peruana De Ciencias E Informática
edu_inst_260000082,260000082,Universidad Para El Desarrollo Andino
edu_inst_260000083,260000083,Universidad Privada Telesup
edu_inst_260000085,260000085,Universidad Privada Sergio Bernales
edu_inst_260000086,260000086,Universidad Privada De Pucallpa
edu_inst_260000087,260000087,Universidad Ada A Byron
edu_inst_260000090,260000090,Universidad Privada De Trujillo
edu_inst_260000091,260000091,Universidad Privada San Carlos
edu_inst_260000092,260000092,Universidad Peruana Simón Bolivar
edu_inst_260000093,260000093,Universidad Peruana De Integración Global
edu_inst_260000094,260000094,Universidad Peruana Del Oriente
edu_inst_260000096,260000096,Universidad Autónoma Del Perú
edu_inst_260000097,260000097,Universidad De Ciencias Y Humanidades
edu_inst_260000099,260000099,Universidad Privada Juan Mejía Baca
edu_inst_260000100,260000100,Universidad Jaime Bausate Y Meza
edu_inst_260000102,260000102,Universidad Peruana Del Centro
edu_inst_260000103,260000103,Universidad Privada Arzobispo Loayza
edu_inst_260000104,260000104,Universidad Le Cordon Bleu
edu_inst_260000105,260000105,Universidad Particular De Huancayo Franklin Roosevelt
edu_inst_260000107,260000107,Universidad Privada De Lambayeque
edu_inst_260000108,260000108,Universidad De Ciencias Y Artes De América Latina
edu_inst_260000109,260000109,Universidad Peruana De Arte Orval
edu_inst_260000110,260000110,Universidad Particular De La Selva Peruana
edu_inst_260000111,260000111,Universidad Ciencias De La Salud
edu_inst_260000112,260000112,Universidad De Ayacucho Federico Froebel
edu_inst_260000113,260000113,Universidad Peruana De Investigación Y Negocios
edu_inst_260000114,260000114,Universidad Peruana Austral Del Cusco
edu_inst_260000115,260000115,Universidad Autónoma San Francisco
edu_inst_260000116,260000116,Universidad San Andrés
edu_inst_260000117,260000117,Universidad Interamericana Para El Desarrollo
edu_inst_260000118,260000118,Universidad Particular Juan Pablo Ii
edu_inst_260000119,260000119,Universidad Particular Leonardo Da Vinci
edu_inst_260000132,260000132,Universidad De Ingeniería Y Tecnología
edu_inst_260000133,260000133,Universidad La Salle
edu_inst_260000134,260000134,Universidad Latinoamericana Cima
edu_inst_260000135,260000135,Universidad Particular Autónoma Del Sur
edu_inst_260000136,260000136,Universidad María Auxiliadora
edu_inst_260000137,260000137,Universidad De La Amazonía Mario Peláez Bazán
edu_inst_260000140,260000140,Universidad Santo Domingo De Guzmán
edu_inst_260000141,260000141,Universidad Maritima Del Perú
edu_inst_260000142,260000142,Universidad Particular Líder Peruana
edu_inst_260000143,260000143,Universidad Particular Peruano Alemana
edu_inst_260000144,260000144,Universidad Global Del Cusco
edu_inst_260000145,260000145,Universidad Peruana Santo Tomas De Aquino
edu_inst_260000146,260000146,Universidad Particular Sise
edu_inst_260000501,260000501,Facultad De Teología Pontificia Y Civil De Lima
edu_inst_270920231,270920231,Gudelia Alarco De Vargas
edu_inst_270920488,270920488,Richard Wagner
edu_inst_271114578,271114578,Josafat Roel Pineda
edu_inst_271114933,271114933,Antonio Ruiz De Montoya
edu_inst_271123488,271123488,Theodoro Valcarcel Caballero
edu_inst_271124031,271124031,Corriente Alterna
edu_inst_271468180,271468180,Arte Negocios Y Tecnologia
edu_inst_299999999,299999999,Institución No Especificada
